SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,revenue_at_risk
0,26,19.65,494.9,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.04100541469485238,0.8057563987538492
0,61,43.7,2696.55,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.04096637805658234,1.7902307210726485
0,63,71.9,4479.2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.04086094562838318,2.937901990680751
0,58,19.55,1108.8,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.04074035393485569,0.7964739194264289
0,69,26.3,1763.55,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.04065586120484979,1.0692491496875496
0,64,65.8,4068.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0406451848491482,2.6744531630739514
0,27,19.9,550.1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.04056909509254906,0.8073249923417262
0,72,83.55,6093.3,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.0405653993301316,3.389239114032495
0,72,91.95,6614.9,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.040551557916864274,3.7287157504556703
0,47,19.9,942.95,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.04052788899075212,0.8065049909159671
0,69,82.45,5555.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.040494135874577813,3.338741502858941
0,29,19.4,554.25,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.04043084129239569,0.7843583210724764
0,56,24.45,1431.65,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.04040629048760962,0.9879338024220551
0,68,79.6,5515.8,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.04029524291274587,3.207501335854571
0,44,20.0,860.85,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.040273802373988414,0.8054760474797683
0,51,85.5,4421.95,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.040214214564714315,3.438315345283074
0,50,20.35,938.95,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.04014221751083728,0.8168941263455388
0,67,50.9,3281.65,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.04009201936922009,2.0406837858933025
0,65,59.95,3921.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.04005159686410459,2.40109323200307
0,63,80.3,4995.35,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.03984695199968115,3.199710245574396
1,70,90.05,6333.4,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.03978495081408954,3.582634820808763
0,70,90.15,6237.05,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03977401075688382,3.5856270697330763
0,59,90.3,5194.05,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.039744009739298584,3.588884079458662
0,59,54.15,3116.15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.03973226538132232,2.1515021703986035
0,53,62.85,3419.5,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.03968431298711135,2.4941590712399484
0,57,89.55,5012.35,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.03955331514724064,3.5419993714353994
0,72,65.6,4566.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.03954882212178939,2.594402731189384
0,46,54.35,2460.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.03952380967740115,2.1481190559667525
0,72,87.55,6463.15,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.039502695700988605,3.458461008621552
0,55,59.2,3175.85,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0.03943909465093518,2.334794403335363
0,35,23.3,797.1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.03941680138530232,0.918411472277544
0,71,90.55,6239.05,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03939563529096515,3.5672747755968945
0,40,24.8,1024.7,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.03932977641905299,0.9753784551925142
0,61,88.1,5526.75,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.03929481347159652,3.461873066847653
0,46,40.4,1842.7,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.03913579572242269,1.5810861471858768
0,30,19.05,637.55,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.039133025705438876,0.7454841396886106
0,65,74.8,4820.15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.03906052092661044,2.921726965310461
0,47,41.9,1875.25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.03902256954300996,1.6350456638521174
0,69,86.9,6194.1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.03899078794863166,3.388299472736091
0,70,80.15,5600.15,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.03896878102119372,3.123347798848677
0,35,19.85,739.35,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.03894731781758682,0.7731042586790984
0,65,91.55,5963.95,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.038857610501631445,3.557414241424359
0,68,58.25,3975.7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.03871103847416889,2.2549179911203376
0,46,21.1,937.1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0.03869368792133083,0.8164368151400805
0,65,59.8,3808.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0.03866606210132334,2.3122305136591357
0,71,66.85,4748.7,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.038629811507227094,2.582402899258131
0,43,25.7,1188.2,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0.038597260821460144,0.9919496031115257
0,27,20.6,581.85,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03838128085224549,0.7906543855562572
1,71,89.85,6293.45,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.03823417426957351,3.43534055812118
0,39,23.8,903.8,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.038222151335034114,0.9096872017738119
0,45,73.85,3371.0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.03819095974180592,2.8204023769323667
0,72,90.6,6441.85,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03817740838484551,3.458873199667003
0,63,67.25,4234.15,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.03815617152593003,2.5660025351187947
0,69,73.7,4885.85,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.03807037564177786,2.805786684799028
0,53,24.05,1301.9,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.03801911106534933,0.9143596211216515
0,63,68.8,4111.35,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.03801576408692264,2.615484569180278
0,53,19.85,1039.45,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.037970428873631064,0.7537130131415767
0,72,89.4,6376.55,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.037887845935989206,3.3871734266774354
0,62,72.0,4284.2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0.03787137794597395,2.7267392121101244
0,48,19.95,1004.5,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.03785419507897823,0.7551911918256156
0,30,19.4,578.5,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.037847770809781224,0.7342467537097557
0,72,90.8,6397.6,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03780210789265896,3.4324313966534334
0,49,20.45,900.9,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.037779625751491616,0.7725933466180035
0,62,81.0,4985.9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.037759664451947894,3.0585328206077795
0,72,63.7,4464.8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.03774136346197622,2.4041248525278855
0,58,24.5,1497.9,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.03773505893285729,0.9245089438550037
0,31,20.9,689.35,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.037651272028927055,0.7869115854045754
0,36,18.55,689.0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0.0376337955061799,0.6981069066396371
0,72,63.8,4684.3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.037553079815690456,2.395886492241051
0,31,20.4,609.1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.0375253206501776,0.765516541263623
0,62,56.15,3487.95,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03750954368795541,2.106160878078696
0,71,73.35,5154.5,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0.037374271904809145,2.7414028442177507
0,42,22.95,1014.25,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.03726613338909475,0.8552577612797245
0,39,20.45,790.0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.03726091592644346,0.7619857306957688
1,72,89.1,6352.4,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.03712690293951668,3.3080070519109364
0,71,82.0,5999.85,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03712401688113029,3.0441693842526836
0,54,45.2,2460.55,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.03712040430729438,1.6778422746897061
0,69,43.95,2960.1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0.03700270684731525,1.6262689659395053
0,52,20.85,1071.6,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.0369770239885641,0.7709709501615616
0,49,20.7,1032.05,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.036968689532937714,0.7652518733318107
0,46,38.25,1755.35,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.036919738280009454,1.4121799892103617
0,72,71.45,5025.85,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0369151747682485,2.6375892371913556
0,29,20.2,558.8,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03688104730261207,0.7449971555127637
0,72,65.2,4784.45,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03687197188465605,2.404052566879575
0,34,24.95,894.3,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.03684464660775405,0.9192739328634635
0,69,84.7,5878.9,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.03681045584537784,3.1178456101035033
0,72,65.65,4664.5,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.03671206721724483,2.4101472128121233
0,71,86.1,6045.9,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.036657609366629436,3.1562201664667944
0,71,93.2,6506.15,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.03649859760565554,3.4016692968470963
0,67,50.95,3521.7,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.036473708468630774,1.858335446476738
0,27,19.7,509.3,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.03647254286245477,0.7185090943903589
0,61,51.35,3244.4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.03646174976451484,1.8723108504078372
0,31,20.45,638.55,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03645562452240726,0.7455175214832285
0,35,24.3,821.6,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.036220932824505565,0.8801686676354853
0,45,53.3,2296.25,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.036219586806352184,1.9305039767785714
0,70,74.8,5315.8,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.036160483792669534,2.704804187691681
0,69,60.25,4055.5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0360998301159137,2.1750147644838007
0,72,92.0,6474.4,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.036075732028987714,3.3189673466668697
0,65,61.35,3874.1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.03606219646343902,2.212415753031984
0,55,55.25,3119.9,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.03603668746368347,1.9910269823685118
0,40,20.6,827.3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.035882097386948815,0.7391712061711456
0,57,59.75,3450.15,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.03581284979148219,2.139817775041061
0,61,75.35,4729.3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.035776357101232115,2.69574850757784
0,72,80.45,5886.85,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.035769838050635695,2.8776834711736416
0,72,82.3,5980.55,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.03572175566358839,2.939900491113325
0,69,90.65,6322.1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.035637082869082286,3.2305015620823094
0,30,21.25,711.9,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03562413216121118,0.7570128084257376
0,71,90.55,6404.0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.03537457618949644,3.2031678739589022
0,71,87.95,6365.35,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.03534691146285201,3.1087608631578343
0,30,19.7,599.25,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.035269037258076355,0.6948000339841042
0,50,19.75,989.05,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.035263063553882645,0.6964455051891822
0,49,19.0,918.7,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.03523607819410929,0.6694854856880765
0,72,65.1,4754.3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03523433980454737,2.2937555212760334
0,35,25.45,809.25,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.035226486543407605,0.8965140825297235
0,30,19.3,602.9,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03515945642536063,0.6785775090094601
0,72,86.65,6094.25,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.035142040165770196,3.0450577803639876
0,72,92.3,6719.9,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.035127894179001126,3.2423046327218037
0,72,88.05,6520.8,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.035082409319393194,3.089006140572571
0,72,92.0,6632.75,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.035057344795600014,3.2252757211952012
0,57,70.35,4124.65,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0.03499211778313401,2.4616954860434777
0,31,21.0,697.7,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03489645826536013,0.7328256235725626
0,72,64.8,4719.75,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.034799723672182516,2.255022093957427
0,68,82.45,5646.6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03479229165101634,2.8686244466262973
0,66,56.6,3789.2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.03470702265640513,1.9644174823525304
0,70,74.1,5222.3,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.0346746664698981,2.569392785419449
0,71,84.4,5969.3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0.03446969164096228,2.9092419744972164
0,70,89.75,6367.2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.0344601285436925,3.092796536796402
0,70,49.85,3370.2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.03445240007699839,1.7174521438383696
1,72,92.45,6440.25,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.03431764044830991,3.172665859446252
0,70,84.6,5706.2,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.034242108835187184,2.8968824074568356
0,37,65.6,2313.8,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.03423490917783375,2.2458100420658935
0,47,20.05,951.55,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0.03419193837423096,0.6855483644033307
0,66,89.9,5958.85,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.034175297535099985,3.0723592484054887
0,63,79.85,4861.45,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0.03415814106675771,2.7275275641806034
0,72,65.5,4919.7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.034155395215259864,2.237178386599521
0,71,77.55,5574.35,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.03411475063224037,2.6455989115302407
0,39,19.85,854.8,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.034085244944385744,0.6765921121460571
0,57,59.6,3509.4,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0340381546666054,2.028674018129682
0,71,89.3,6388.65,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.033973092599024764,3.033797169092911
0,72,92.65,6733.0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.03396603079574213,3.146952753225509
0,68,64.35,4539.6,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.03390969565858353,2.18208891562985
0,55,58.6,3068.6,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.03390752215085531,1.9869807980401213
0,72,79.35,5753.25,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.033774089313959095,2.679973987062654
0,67,43.9,3097.2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.03377343290416535,1.482653704492859
0,38,19.95,756.4,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.03366233206624815,0.6715635247216506
0,38,20.2,746.05,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.033654398547429104,0.6798188506580679
0,64,24.4,1601.2,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.03363903711121698,0.8207925055136942
0,57,69.75,3894.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.03361308650840103,2.3445127839609716
0,69,59.1,4134.7,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.033525025613268256,1.981329013744154
0,58,70.1,4048.95,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.03347704985234139,2.3467411946491312
0,70,64.55,4504.9,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.03345342821322352,2.1594187911635783
0,69,81.5,5553.25,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.03340802521656027,2.722754055149662
0,42,20.25,835.5,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.033378900604150316,0.675922737234044
0,33,20.35,689.75,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.03337469532199446,0.6791750498025874
0,62,23.75,1446.8,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.03336346461882078,0.7923822846969936
1,72,77.35,5396.25,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.03321116460274331,2.5688835820221945
0,62,65.1,3846.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0.03316601195012227,2.1591073779529593
0,65,76.15,4929.55,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0330199587571759,2.514469859358945
0,47,20.55,1013.05,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.032990939023889936,0.6779637969409382
0,72,53.65,3784.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.03289965392573722,1.7650664331158017
0,53,69.7,3729.6,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0.03288496699833023,2.2920821997836174
